source,id,state,locality,level,status,effective_status,date,date_precision,month,county_fips,match_kind,candidate_fips,transform_version,geo_policy
ai_gridwatch,orion-township-mi,MI,Orion Township,Local,Enacted,Enacted,2026-06-17,day,2026-06,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,canterbury-nh,NH,Canterbury,Local,Enacted,Enacted,2026-03-10,day,2026-03,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,nottingham-nh,NH,Nottingham,Local,Enacted,Enacted,2026-09-08,day,2026-09,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,new-hampshire-hb-1265-nh,NH,New Hampshire (HB 1265),State,Defeated,Defeated,2026-03-11,day,2026-03,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,new-hampshire-ayotte-nh,NH,New Hampshire (Ayotte),State,Proposed,Proposed,2026-08-20,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,cary-nc,NC,Cary,Local,Enacted,Enacted,2026-08-28,day,2026-08,,ambiguous_place,37037|37183,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,lewisville-tx,TX,Lewisville,Local,Enacted,Enacted,2026-01-01,year,2026-01,,ambiguous_place,48113|48121,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,corpus-christi-tx,TX,Corpus Christi,Local,Proposed,Proposed,2026-01-01,year,2026-01,,ambiguous_place,48007|48273|48355|48409,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,mesquite-tx,TX,Mesquite,Local,Proposed,Proposed,2026-01-01,year,2026-01,,ambiguous_place,48113|48257|48427,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,village-of-greenville-wi,WI,Village of Greenville,Local,Enacted,Enacted,2026-01-01,year,2026-01,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,village-of-cottage-grove-wi,WI,Village of Cottage Grove,Local,Enacted,Enacted,2026-01-01,year,2026-01,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,town-of-westport-wi,WI,Town of Westport,Local,Enacted,Enacted,2026-04-06,day,2026-04,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,town-of-hampden-wi,WI,Town of Hampden,Local,Enacted,Enacted,2026-05-26,day,2026-05,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,town-of-beetown-wi,WI,Town of Beetown,Local,Enacted,Enacted,2026-05-07,day,2026-05,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,town-of-bloomington-wi,WI,Town of Bloomington,Local,Enacted,Enacted,2026-01-01,year,2026-01,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,hazle-township-pa,PA,Hazle Township,Township,Enacted,Enacted,2026-01-01,year,2026-01,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,west-whiteland-township-pa,PA,West Whiteland Township,Township,Enacted,Enacted,2026-05-05,day,2026-05,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,longmont-co,CO,Longmont,City,Enacted,Enacted,2026-01-01,year,2026-01,,ambiguous_place,08013|08123,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,thornton-co,CO,Thornton,City,Proposed,Proposed,2026-01-01,year,2026-01,,ambiguous_place,08001|08123,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,orangetown-ny,NY,Orangetown,Town,Enacted,Enacted,2026-08-25,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,pacific-mo,MO,Pacific,City,Enacted,Enacted,2026-08-04,day,2026-08,,ambiguous_place,29071|29189,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,oak-grove-mo,MO,Oak Grove,City,Enacted,Enacted,2026-08-05,day,2026-08,,ambiguous_place,29071|29095|29107,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,mankato-mn,MN,Mankato,City,Enacted,Enacted,2026-07-13,day,2026-07,,ambiguous_place,27013|27079|27103,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,plainfield-il,IL,Plainfield,Village,Enacted,Enacted,2026-04-21,day,2026-04,,ambiguous_place,17093|17197,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,carbondale-il,IL,Carbondale,City,Enacted,Enacted,2026-06-23,day,2026-06,,ambiguous_place,17077|17199,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,cherokee-nation-ok,OK,Cherokee Nation,Tribal,Enacted,Enacted,2026-08-10,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,kickapoo-tribe-of-oklahoma-ok,OK,Kickapoo Tribe of Oklahoma,Tribal,Enacted,Enacted,2026-07-01,month,2026-07,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,scarborough-me,ME,Scarborough,Town,Enacted,Enacted,2026-06-03,day,2026-06,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,bow-nh,NH,Bow,Town,Under Review,Under Review,2026-09-01,month,2026-09,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,pyramid-lake-paiute-tribe-nv,NV,Pyramid Lake Paiute Tribe,Tribal,Enacted,Enacted,2026-08-21,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,fallon-paiute-shoshone-tribe-nv,NV,Fallon Paiute-Shoshone Tribe,Tribal,Enacted,Enacted,2026-05-01,month,2026-05,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,new-mexico-nm,NM,New Mexico,State,Proposed,Proposed,2026-07-02,day,2026-07,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,buffalo-township-pa,PA,Buffalo Township,Township,Enacted,Enacted,2026-08-12,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,hualapai-indian-reservation-az,AZ,Hualapai Indian Reservation,Tribal,Enacted,Enacted,2026-08-20,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,city-of-missoula-mt,MT,City of Missoula,City,Enacted,Enacted,2026-03-04,day,2026-03,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,fort-peck-reservation-mt,MT,Fort Peck Reservation,Tribal,Enacted,Enacted,2026-08-10,day,2026-08,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,shutesbury-ma,MA,Shutesbury,Town,Enacted,Enacted,2025-09-30,day,2025-09,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,royalton-vt,VT,Royalton,Town,Enacted,Enacted,2026-03-03,day,2026-03,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
ai_gridwatch,morristown-vt,VT,Morristown,Town,Enacted,Enacted,2026-09-01,month,2026-09,,unmatched,,c_moratoria_geo_stub_v0,best_effort_place_county_stub_no_invented_fips
